file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_AS17.vcf	Brahy.S02G0000600.v1.1	0	0	5	3	890.499999999999	270.5	0	0	0.00561482313307132	0.011090573012939	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0005900.v1.1	0	0	0	1	292.833333333333	115.166666666667	0	0	0	0.00868306801736614	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0008900.v1.1	0	0	5	3	453.5	161.5	0	0	0.0110253583241455	0.0185758513931889	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0010000.v1.1	0	0	8	6	1554.83333333334	521.166666666665	0	0	0.0051452460070747	0.0115126319155741	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0016800.v1.1	0	0	1	0	1718.83333333334	615.166666666667	0	0	0.00058178997381945	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0016900.v1.1	0	0	23	14	735.333333333333	251.666666666667	0	0	0.0312783318223028	0.0556291390728476	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0018100.v1.1	0	0	0	0	778.999999999999	247	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0018300.v1.1	0	0	13	12	1045.66666666666	346.333333333333	0	0	0.0124322601211349	0.0346487006737247	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0018500.v1.1	0	0.105263157894737	3	0.947368421052632	814.166666666665	274.833333333333	0	0.000383007245220389	0.00368474923234392	0.0034470652069835	0.0249307479224377	*	0.0997229916897509
temp_vcf4_SM_AS17.vcf	Brahy.S02G0018600.v1.1	0	0	1	1	675.999999999999	203	0	0	0.0014792899408284	0.00492610837438423	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0019100.v1.1	0	0	0	0	2029.83333333334	583.166666666665	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0021600.v1.1	0	0	4	5	536.666666666667	186.333333333334	0	0	0.00745341614906832	0.0268336314847943	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0024500.v1.1	0	0	2	3	1206	389.999999999999	0	0	0.00165837479270315	0.00769230769230771	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0027000.v1.1	0	0	1	3	920.166666666666	342.833333333333	0	0	0.00108675964499185	0.00875060768108896	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0027600.v1.1	0	0	17	8	1273.83333333333	373.166666666666	0	0	0.0133455449430852	0.021438142027691	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0028800.v1.1	0	0	7	6	789.833333333333	242.166666666667	0	0	0.00886262924667652	0.0247763248451479	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0029300.v1.1	0	0	4	1	1288.16666666667	451.833333333332	0	0	0.00310518825203778	0.00221320545924014	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0029500.v1.1	0	0	3	3	660.833333333333	218.166666666667	0	0	0.00453972257250946	0.0137509549274255	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0031800.v1.1	0	0	38	44	1143	429	0	0	0.0332458442694663	0.102564102564103	-2.59090909090909	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0031900.v1.1	0	0	2	2	604.166666666667	208.833333333334	0	0	0.00331034482758621	0.00957701516360733	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0032700.v1.1	0	0	4	7	793.666666666666	268.333333333334	0	0	0.00503989920201596	0.0260869565217391	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0033400.v1.1	0	0	3	4	920.166666666666	315.833333333334	0	0	0.00326027893497555	0.012664907651715	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0034600.v1.1	0	0	10	6	825.666666666666	275.333333333334	0	0	0.0121114251110214	0.0217917675544794	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0035300.v1.1	0	0	31	18	1907.83333333334	591.166666666666	0	0	0.0162487988119157	0.0304482661404004	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0037100.v1.1	0	0	3	3	317.333333333333	102.666666666667	0	0	0.00945378151260504	0.0292207792207792	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0037400.v1.1	0	0	4	2	554.666666666667	216.333333333334	0	0	0.00721153846153846	0.00924499229583974	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0037700.v1.1	0	0	9	8	1167.33333333333	377.666666666666	0	0	0.00770988006853228	0.0211827007943513	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S02G0037800.v1.1	0	0	7	10	1175.83333333333	363.166666666666	0	0	0.00595322466335933	0.0275355667737495	0	*	*
