file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_AS17.vcf	Brahy.D01G0001300.v1.1	0	0	11	8	2910.49999999999	857.500000000004	0	0	0.00377941934375538	0.0093294460641399	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0003000.v1.1	0	0	24	48	4686.33333333332	1535.66666666665	0	0	0.00512127462835196	0.0312567831560672	-8	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0003500.v1.1	0	0	2	0	797.499999999998	216.500000000001	0	0	0.00250783699059562	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0003600.v1.1	0	0	3	8	1262.66666666667	465.333333333333	0	0	0.00237592397043295	0.0171919770773639	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0004900.v1.1	0	0	12	3	1801.33333333334	649.666666666667	0	0	0.00666173205033306	0.00461775269368907	-8	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0005800.v1.1	0	0	6	3	659.499999999999	210.5	0	0	0.00909780136467021	0.0142517814726841	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0006400.v1.1	0	0	6	8	1581	521.999999999998	0	0	0.00379506641366223	0.0153256704980843	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0009100.v1.1	0	0	8	7	2282.33333333334	681.666666666668	0	0	0.00350518475244632	0.0102689486552567	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0009200.v1.1	0	0	13	10	2181.66666666667	665.333333333334	0	0	0.00595874713521771	0.0150300601202405	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0009700.v1.1	0	0	1	4	468.000000000001	183	0	0	0.00213675213675213	0.0218579234972677	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0011200.v1.1	0	0	8	4	2149.66666666667	649.333333333334	0	0	0.00372150721042021	0.00616016427104722	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0012200.v1.1	0	0	2	1	1028.16666666666	348.833333333333	0	0	0.0019452099205706	0.00286669851887243	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0012400.v1.1	0	0	5	2	1640.16666666667	528.833333333332	0	0	0.00304847068387358	0.00378190986448157	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0013700.v1.1	0	0	8	8	2323.5	682.500000000001	0	0	0.0034430815579944	0.0117216117216117	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0015400.v1.1	0	0	4	7	637.5	238.5	0	0	0.00627450980392157	0.0293501048218029	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0017600.v1.1	0	0	0	0	352.833333333333	112.166666666667	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0019000.v1.1	0	0	21	10	1201.83333333333	346.166666666666	0	0	0.0174733046734156	0.0288878189696678	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0020300.v1.1	0	0	0	10	2208.33333333334	599.666666666667	0	0	0	0.0166759310728182	-6	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0020900.v1.1	0.26984126984127	0	3.89285714285714	2.96428571428571	463.559523809524	166.440476190476	0.000582107056335978	0	0.00839775032743521	0.0178098848437165	0.0371720116618076	0.130102040816326	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0021100.v1.1	0	0	6	2	1353.83333333334	419.166666666666	0	0	0.00443186015019081	0.00477137176938371	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0023100.v1.1	0.389811738648948	0	1.25581395348837	0	1121.41860465116	312.581395348837	0.000347605913645606	0	0.00111984405134692	0	0.190373174689021	0.380746349378042	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0024800.v1.1	0	0	2	6	1590.16666666667	485.833333333333	0	0	0.00125772979771512	0.0123499142367067	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0027800.v1.1	0	0.159420289855073	20	15.9166666666667	2228.44444444445	663.555555555556	0	0.000240251608957745	0.00897487036298363	0.0239869390488948	0.00424382716049383	*	0.152777777777778
temp_vcf4_SM_AS17.vcf	Brahy.D01G0028400.v1.1	0	0	0	0	403	134	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0029700.v1.1	0	0	1	2	450.666666666667	167.333333333333	0	0	0.0022189349112426	0.0119521912350598	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0029900.v1.1	0	0	2	0	442.833333333334	163.166666666667	0	0	0.00451637184794881	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0030100.v1.1	0	0	10	24	5355.33333333335	1691.66666666666	0	0	0.00186729739823229	0.0141871921182267	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0030300.v1.1	0	0	12	15	2161.66666666667	559.333333333332	0	0	0.00555127216653814	0.0268176400476759	-8	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0033300.v1.1	0	0	0	1	460.5	145.5	0	0	0	0.00687285223367698	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0034300.v1.1	0	0	3	2	430.666666666667	148.333333333333	0	0	0.00696594427244582	0.0134831460674157	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0036400.v1.1	0	0	19.0588235294118	13.9411764705882	1066.16666666666	340.833333333333	0	0	0.0178760264462202	0.0409032072486697	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0036500.v1.1	0	0	1	0	374.5	132.5	0	0	0.00267022696929239	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0036900.v1.1	0	0	7	4	1219.33333333333	400.666666666666	0	0	0.00574084199015856	0.00998336106489186	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0038700.v1.1	0	0	1	5	737.999999999999	234.000000000001	0	0	0.0013550135501355	0.0213675213675213	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0040900.v1.1	0	0	6	3	532	170	0	0	0.0112781954887218	0.0176470588235294	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0042500.v1.1	0	0	5	1	1498.83333333334	442.166666666665	0	0	0.0033359279439564	0.00226159065209198	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0042900.v1.1	0	0	2	2	325.166666666667	88.8333333333333	0	0	0.0061506919528447	0.0225140712945591	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0043000.v1.1	0	0	0	3	348.333333333334	110.666666666667	0	0	0	0.0271084337349398	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0043600.v1.1	0	0	2	3	492.000000000001	150	0	0	0.0040650406504065	0.02	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0044600.v1.1	0.479697033452556	0	3.61224489795918	3	996.666666666665	329.333333333333	0.000481301371357081	0	0.00362432598457444	0.00910931174089069	0.0678288808234664	0.474802165764265	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0044900.v1.1	0	0	6	6	749.499999999999	258.500000000001	0	0	0.00800533689126085	0.02321083172147	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0047900.v1.1	0	0	2	3	505.166666666667	187.833333333333	0	0	0.00395908940943583	0.0159716060337178	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0050900.v1.1	0	0	1	0	1715.5	558.499999999998	0	0	0.000582920431361118	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0051200.v1.1	0	0	4	4	1276.66666666667	439.333333333333	0	0	0.0031331592689295	0.00910470409711685	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0054600.v1.1	0	0	0	2	435.166666666667	137.833333333333	0	0	0	0.0145102781136639	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0055100.v1.1	0	0	1	2	625.166666666666	208.833333333334	0	0	0.00159957344708078	0.00957701516360733	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0055800.v1.1	0	0	1	0	455.5	168.5	0	0	0.0021953896816685	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0056100.v1.1	0	0	0	2	959.666666666665	285.333333333334	0	0	0	0.00700934579439252	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0056400.v1.1	0	0	0	0	239.333333333333	78.6666666666667	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0056700.v1.1	0	0	0	0	1289.66666666667	390.333333333333	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0057700.v1.1	0	0	1	0	924.666666666665	281.333333333334	0	0	0.00108147080028839	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0058000.v1.1	0	0	7	5	929.666666666665	279.333333333334	0	0	0.00752958049480101	0.0178997613365155	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0058200.v1.1	0	0	0	0	512.666666666667	183.333333333334	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0062600.v1.1	0	0	1	4	726.999999999999	242	0	0	0.00137551581843191	0.0165289256198347	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0063000.v1.1	0	0	8	2	1134	389.999999999999	0	0	0.00705467372134039	0.00512820512820514	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0067100.v1.1	0	0	240	704	51724.333333331	13990.6666666672	0	0	0.00463998247117754	0.050319260459352	-63	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0073000.v1.1	0	0	1	1	1251	393	0	0	0.000799360511590727	0.00254452926208652	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0073500.v1.1	0	0	2	1	1242	423	0	0	0.00161030595813204	0.00236406619385343	0	*	*
