"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC3AG017120",0.225517694167716,0.132405751861159,0.0614051491014355,"turquoise"
"2","TRIDC2BG014800",0.344882920857144,0.0183631446220299,0.0285909607425933,"turquoise"
"3","TRIDC7AG036210",0.00697992048571141,0.963492659396345,0.259870280397873,"grey"
"4","TRIDC5AG047770",0.397349640322062,0.00582651942621422,0.0275852428034724,"turquoise"
"5","TRIDC2AG035670",-0.320600328975525,0.0293211073172683,0.030749983192635,"turquoise"
"6","TRIDC4BG021940",0.284355851618076,0.0551754698071426,0.03854198031991,"turquoise"
"7","TRIDC4BG013910",0.191894726754796,0.202615975116747,0.0821561544893989,"grey"
"8","TRIDC3BG083350",0.391271806686458,0.00672436620195562,0.0275852428034724,"turquoise"
"9","TRIDC2AG028560",0.371615414043505,0.010487042629361,0.0275852428034724,"turquoise"
"10","TRIDC4AG070460",0.0213443882658289,0.888671229739248,0.244762078815396,"grey"
"11","TRIDC2AG037440",0.253042747240314,0.0898567244149301,0.0491273200475462,"turquoise"
"12","TRIDC2AG042920",-0.284691110149424,0.054872555997236,0.0384459470211985,"blue"
"13","TRIDC5AG059960",-0.356532831745904,0.014472272003233,0.0281895905172783,"turquoise"
"14","TRIDC4BG022240",0.255408042676733,0.0867611252751046,0.0482684662164772,"turquoise"
"15","TRIDC1BG070890",0.107490681575648,0.479195410152876,0.155046380285992,"grey"
"16","TRIDC3AG075260",0.269050103214856,0.0704819760567783,0.0432042155527732,"grey"
"17","TRIDC5AG068830",-0.308853454701687,0.0362918523476584,0.0330471359781754,"blue"
"18","TRIDC7AG029070",-0.107998068844238,0.477106870235076,0.154462398307072,"grey"
"19","TRIDC3BG025030",0.410005971683914,0.00428284836632702,0.0275852428034724,"turquoise"
"20","TRIDC1AG057700",0.278777567444823,0.0604136235929485,0.0402053017540404,"grey"
"21","TRIDC3BG038850",-0.302273993528821,0.040751014006815,0.0344540285776433,"turquoise"
"22","TRIDC2BG038790",0.19404311581775,0.197479208713876,0.0805753783544809,"grey"
"23","TRIDC3BG012770",-0.137961656021784,0.362568783230241,0.125482937248018,"turquoise"
"24","TRIDC2BG054610",0.238783503582803,0.110348397654175,0.0548606996680883,"turquoise"
"25","TRIDC7BG023490",0.264264633371474,0.0758949139750918,0.044847878552704,"turquoise"
"26","TRIDC2BG039350",0.241473109018072,0.106235941639184,0.0537362162130331,"grey"
"27","TRIDC5BG065490",0.168022924767881,0.26598863144674,0.0993025858622026,"turquoise"
"28","TRIDC4AG038540",0.0757999288760569,0.618477959121339,0.188069733686421,"grey"
"29","TRIDC5BG070520",0.177407162316425,0.239683989319658,0.0922608587142505,"turquoise"
"30","TRIDC4BG017010",0.32169499156759,0.028731879824748,0.0305634622819189,"turquoise"
"31","TRIDC2BG040710",0.27645771619076,0.0627046249167191,0.0408044971385902,"turquoise"
"32","TRIDC2AG023870",-0.0141920546036181,0.925848129669742,0.252421797274058,"grey"
"33","TRIDC5AG002350",-0.436398852587799,0.00215931073358371,0.0275852428034724,"turquoise"
"34","TRIDC6BG012730",-0.0131261703501369,0.931403617975304,0.253496069808026,"grey"
"35","TRIDC2AG047330",0.119163935390131,0.432371077390471,0.143355693540561,"turquoise"
"36","TRIDC4AG027150",0.34472833191338,0.0184201373757322,0.0285909607425933,"turquoise"
"37","TRIDC5AG037770",0.344583186595198,0.0184737830841385,0.0285909607425933,"turquoise"
"38","TRIDC5BG042550",-0.307569619245779,0.0371292511362796,0.0334013393805744,"turquoise"
"39","TRIDC6AG055520",0.387111910197,0.00740527779156516,0.0275852428034724,"turquoise"
"40","TRIDC6AG039020",0.373993418278682,0.00995314138439263,0.0275852428034724,"red"
"41","TRIDC3AG074310",0.275034132007073,0.0641441121211874,0.0412085353956543,"red"
"42","TRIDC1BG068400",0.0977084715504431,0.520374637281394,0.165047583327154,"brown"
"43","TRIDC3BG041880",0.343726369536177,0.0187931311807675,0.0286053608785062,"turquoise"
"44","TRIDC7BG025210",0.390195106118412,0.0068952282071314,0.0275852428034724,"turquoise"
"45","TRIDC2BG048280",0.333498527214795,0.0229747817062525,0.0292485878399652,"turquoise"
"46","TRIDC5BG052920",-0.0298013338569713,0.845018525812689,0.235732235853353,"grey"
"47","TRIDC3AG021330",0.373968978469855,0.00995850851001412,0.0275852428034724,"turquoise"
"48","TRIDC2BG038440",0.281218515858471,0.0580750754245139,0.039610536514937,"turquoise"
"49","TRIDC7BG054020",0.229943637603904,0.124711921882459,0.0591952282107026,"turquoise"
"50","TRIDC5BG075080",-0.318175530131553,0.0306617171215895,0.0311170343298053,"brown"
"51","TRIDC5AG057060",0.162836789382899,0.281309157389635,0.103506482717077,"turquoise"
"52","TRIDC5AG022620",0.291728134472211,0.0488143783330698,0.0367780389381399,"turquoise"
"53","TRIDC6AG010890",-0.27608865768501,0.0630753338525097,0.0409019006313382,"grey"
"54","TRIDC5BG035690",0.118844499581362,0.433617756798757,0.143608423071819,"grey"
"55","TRIDC1BG007360",0.3762656054888,0.00946479448150001,0.0275852428034724,"red"
"56","TRIDC2BG045140",0.419871767430879,0.0033387890760132,0.0275852428034724,"turquoise"
"57","TRIDC3BG056640",0.355407996659732,0.0148147563364057,0.0281895905172783,"turquoise"
"58","TRIDC6AG024880",0.280957878858234,0.0583212995188134,0.0396442169213586,"turquoise"
"59","TRIDC2AG037250",0.364041261710005,0.0123527600731222,0.0278007957095427,"turquoise"
"60","TRIDC5BG033070",0.420458241045593,0.00328888424403734,0.0275852428034724,"turquoise"
"61","TRIDC7AG073560",0.225750616563507,0.131992308297913,0.0612986490647,"blue"
"62","TRIDC3BG061260",-0.114160751179789,0.452123302612738,0.148392543979158,"turquoise"
"63","TRIDC1AG017300",0.403693145729316,0.00500156057137368,0.0275852428034724,"turquoise"
"64","TRIDC6BG048590",0.326489000943986,0.0262649404917321,0.0299597725430727,"grey"
"65","TRIDC1AG055310",0.274937638382073,0.0642426184068774,0.0412618840140059,"turquoise"
"66","TRIDC6AG055890",0.145496292956552,0.336601342145956,0.118697567478476,"turquoise"
"67","TRIDC7BG015290",0.325761444143186,0.0266276628181527,0.030013748672942,"turquoise"
"68","TRIDC4AG038880",0.494946415665651,0.000373683320903247,0.0275852428034724,"turquoise"
"69","TRIDC1AG038130",0.401339468083418,0.00529502917526981,0.0275852428034724,"turquoise"
"70","TRIDC5BG070780",0.263264571973124,0.0770659509293185,0.0452371969658705,"blue"
"71","TRIDC7AG047050",0.209302240305544,0.163597980693056,0.0705239144013202,"turquoise"
"72","TRIDC3AG034200",0.364690192982639,0.0121826098807121,0.0278007957095427,"turquoise"
"73","TRIDC7AG048010",0.0115071708895317,0.939848008840016,0.254936147183056,"blue"
"74","TRIDC3AG026770",0.194066948805366,0.197422739272599,0.0805646583573148,"grey"
"75","TRIDC3AG023150",0.323054367970272,0.0280137552093691,0.0303828517646573,"turquoise"
"76","TRIDC7BG025950",0.2601074089793,0.0808552833816144,0.0464799963513736,"turquoise"
