"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC3AG017120",0.486385281789104,0.000493864408366953,0.000769247602572575,"turquoise"
"2","TRIDC2BG014800",0.285214694180703,0.0544021356980742,0.0225773164965524,"turquoise"
"3","TRIDC7AG036210",0.284681626381153,0.0548811065653367,0.022743404147337,"grey"
"4","TRIDC5AG047770",0.646250196162549,4.61719638435048e-07,9.96768128238024e-06,"turquoise"
"5","TRIDC2AG035670",-0.380021682548308,0.00870230805241252,0.00556989674714042,"turquoise"
"6","TRIDC4BG021940",0.575273189298649,1.72703045054395e-05,9.66402129025641e-05,"turquoise"
"7","TRIDC4BG013910",0.584466804310717,1.14202639588678e-05,7.47310372638376e-05,"grey"
"8","TRIDC3BG083350",0.379791145877023,0.00874754633640954,0.0055880129456075,"turquoise"
"9","TRIDC2AG028560",0.663583465663912,1.60023540919311e-07,4.86373447399608e-06,"turquoise"
"10","TRIDC4AG070460",0.483424767915592,0.000542827569580634,0.000817935985700261,"grey"
"11","TRIDC2AG037440",0.443826909538555,0.00176114426055916,0.00178192160708435,"turquoise"
"12","TRIDC2AG042920",-0.118678923725781,0.434264737788547,0.118783053687667,"blue"
"13","TRIDC5AG059960",-0.258965058340861,0.0822613940569979,0.0313143179278468,"turquoise"
"14","TRIDC4BG022240",0.158675786808137,0.294006163677555,0.086716253165871,"turquoise"
"15","TRIDC1BG070890",0.443874384998339,0.00175882273451692,0.00178113303682899,"grey"
"16","TRIDC3AG075260",0.368256190089931,0.0112826089395167,0.00674659128731512,"grey"
"17","TRIDC5AG068830",-0.121546164319061,0.42313648751419,0.116257090086571,"blue"
"18","TRIDC7AG029070",0.199438712271085,0.184981260831603,0.0597280550925215,"grey"
"19","TRIDC3BG025030",0.148811618720969,0.32554668072813,0.0939871704261,"turquoise"
"20","TRIDC1AG057700",0.386939833200605,0.00743467296234026,0.00495344792327936,"grey"
"21","TRIDC3BG038850",0.00749689394759689,0.960790718442012,0.223974483776843,"turquoise"
"22","TRIDC2BG038790",0.554494411230574,4.17813263927114e-05,0.000168727459678071,"grey"
"23","TRIDC3BG012770",-0.573416109208573,1.87423779319506e-05,9.95256465894443e-05,"turquoise"
"24","TRIDC2BG054610",0.180162804370063,0.23230446929307,0.071719860325246,"turquoise"
"25","TRIDC7BG023490",0.494977704357742,0.000373297002761828,0.000647852324243919,"turquoise"
"26","TRIDC2BG039350",0.465365927821853,0.000946855090151082,0.00117254706921221,"grey"
"27","TRIDC5BG065490",0.15129862034845,0.317403678667475,0.0920735342399522,"turquoise"
"28","TRIDC4AG038540",-0.00649568546100722,0.966023857415757,0.224854027151761,"grey"
"29","TRIDC5BG070520",0.545508493287388,5.99723218736201e-05,0.000213454708974612,"turquoise"
"30","TRIDC4BG017010",0.607855272822459,3.72154719691333e-06,3.75394255481151e-05,"turquoise"
"31","TRIDC2BG040710",0.670298846076481,1.03792686380502e-07,3.52579789049661e-06,"turquoise"
"32","TRIDC2AG023870",0.296588852105005,0.0449520772539203,0.0195181075557118,"grey"
"33","TRIDC5AG002350",-0.596092299529625,6.62550874287732e-06,5.36999578859774e-05,"turquoise"
"34","TRIDC6BG012730",-0.190373163635434,0.206309722347588,0.0651753070061679,"grey"
"35","TRIDC2AG047330",0.601950802452326,4.98793304455815e-06,4.3976321348722e-05,"turquoise"
"36","TRIDC4AG027150",0.452111015894614,0.0013945782881583,0.00149207217293985,"turquoise"
"37","TRIDC5AG037770",0.366103599492018,0.0118188723078554,0.00698052036237814,"turquoise"
"38","TRIDC5BG042550",-0.226424555785474,0.130801425215326,0.0452916843055702,"turquoise"
"39","TRIDC6AG055520",0.24091629269735,0.107077655365476,0.0385448524455767,"turquoise"
"40","TRIDC6AG039020",-0.05682199618087,0.70914208635222,0.176630518136434,"red"
"41","TRIDC3AG074310",0.170421699117896,0.259091358333311,0.0781310627996819,"red"
"42","TRIDC1BG068400",0.0494027147568995,0.745772084742141,0.183851046357336,"brown"
"43","TRIDC3BG041880",0.429724364579947,0.00258230007807152,0.0023200866517628,"turquoise"
"44","TRIDC7BG025210",0.391291592235828,0.00672126078261165,0.0046001981898916,"turquoise"
"45","TRIDC2BG048280",0.381955984012377,0.00833054969458648,0.00540230771620774,"turquoise"
"46","TRIDC5BG052920",0.329610885624808,0.0247545135906565,0.0122944082808486,"grey"
"47","TRIDC3AG021330",0.393403073587763,0.00639685930342444,0.00444077586335015,"turquoise"
"48","TRIDC2BG038440",0.227475471999352,0.128960303358573,0.0447819890308779,"turquoise"
"49","TRIDC7BG054020",0.650684037560723,3.54779771128674e-07,8.25710943896233e-06,"turquoise"
"50","TRIDC5BG075080",-0.330832328820535,0.024183460182854,0.0120887680641418,"brown"
"51","TRIDC5AG057060",0.41488240446677,0.0037907088865139,0.00303910432063988,"turquoise"
"52","TRIDC5AG022620",0.468178531241287,0.000870205151212006,0.00111366793405048,"turquoise"
"53","TRIDC6AG010890",0.0379236282180261,0.803514576861705,0.19498536095189,"grey"
"54","TRIDC5BG035690",0.143239343484929,0.344257050863179,0.0983525907648665,"grey"
"55","TRIDC1BG007360",0.102008845342365,0.502060304982617,0.134243103944128,"red"
"56","TRIDC2BG045140",0.281333815454286,0.0579664152032705,0.0237450955985301,"turquoise"
"57","TRIDC3BG056640",0.446405960001533,0.00163886310385642,0.00168551452625876,"turquoise"
"58","TRIDC6AG024880",0.412871005537852,0.00398740245029642,0.00315395990331883,"turquoise"
"59","TRIDC2AG037250",0.541522228494263,7.01370404466193e-05,0.000234478013806147,"turquoise"
"60","TRIDC5BG033070",0.497588356302901,0.000342295491105663,0.000620432957468511,"turquoise"
"61","TRIDC7AG073560",0.370477256382927,0.0107510733543532,0.00649601622173615,"blue"
"62","TRIDC3BG061260",-0.514436644210524,0.00019185465067559,0.000430721972225556,"turquoise"
"63","TRIDC1AG017300",0.380755750030414,0.00855959059757795,0.00550730690788298,"turquoise"
"64","TRIDC6BG048590",0.351056434925503,0.0162046721080545,0.00890595366862309,"grey"
"65","TRIDC1AG055310",0.461743109570585,0.00105437361177137,0.0012477118176566,"turquoise"
"66","TRIDC6AG055890",0.319257604342297,0.0300573834096578,0.0142949500256889,"turquoise"
"67","TRIDC7BG015290",0.491221290609992,0.000422317358986595,0.000698800309264687,"turquoise"
"68","TRIDC4AG038880",0.440405423879603,0.00193571609687933,0.00189746941688097,"turquoise"
"69","TRIDC1AG038130",0.25202685390921,0.0912120453283038,0.0339719132350912,"turquoise"
"70","TRIDC5BG070780",0.34133869852322,0.0197074799646014,0.0103063115864804,"blue"
"71","TRIDC7AG047050",0.48112292918246,0.000583841417571194,0.000862298688330634,"turquoise"
"72","TRIDC3AG034200",0.429532903356876,0.00259543395187527,0.00232916906118948,"turquoise"
"73","TRIDC7AG048010",0.228205554661089,0.127692614225093,0.0444286056313111,"blue"
"74","TRIDC3AG026770",0.47246670246374,0.00076391957204812,0.00102236605014125,"grey"
"75","TRIDC3AG023150",0.422158361568537,0.00314786994111701,0.00266242764751585,"turquoise"
"76","TRIDC7BG025950",0.438828062319363,0.00202119144270944,0.00195757604191372,"turquoise"
"77","TRIDC7AG065720",0.307543605358624,0.0371463800437621,0.0167950062080165,"turquoise"
"78","TRIDC6BG051730",0.456820367300314,0.00121774549478587,0.00136549113465129,"turquoise"
"79","TRIDC2AG066330",0.497490496250236,0.000343414615307929,0.000621194283793424,"turquoise"
"80","TRIDC5AG031110",0.43752347171731,0.00209437108300824,0.00200574585411999,"turquoise"
