"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC3AG017120",0.162640181685426,0.281900973481266,0.0562683908851914,"turquoise"
"2","TRIDC2BG014800",0.505302979396865,0.000263702173784837,0.000180659533940157,"turquoise"
"3","TRIDC7AG036210",-0.269274772218437,0.0702354846046584,0.0171056283477772,"grey"
"4","TRIDC5AG047770",0.0442552169215539,0.77151747819084,0.132469938530678,"turquoise"
"5","TRIDC2AG035670",-0.244243425951188,0.102122421871515,0.0235526686514176,"turquoise"
"6","TRIDC4BG021940",0.324103067990345,0.0274699075323702,0.0077885083390056,"turquoise"
"7","TRIDC4BG013910",-0.508147615192916,0.000239091646490791,0.000167386646833319,"grey"
"8","TRIDC3BG083350",0.405104550895955,0.00483241178894036,0.00193753060161186,"turquoise"
"9","TRIDC2AG028560",0.102975692982209,0.497988001466189,0.0918686047975003,"turquoise"
"10","TRIDC4AG070460",-0.356713950356913,0.0144177544491162,0.00462524602833339,"grey"
"11","TRIDC2AG037440",0.42622541914354,0.00283172505534161,0.00126459154159401,"turquoise"
"12","TRIDC2AG042920",-0.648592474684588,4.01982393271889e-07,1.14044329919031e-06,"blue"
"13","TRIDC5AG059960",-0.589895789301774,8.88347500783539e-06,1.15479908208731e-05,"turquoise"
"14","TRIDC4BG022240",0.448501340332156,0.0015450831635744,0.000776936830550747,"turquoise"
"15","TRIDC1BG070890",-0.36587781283416,0.0118763526620738,0.00396117839589945,"grey"
"16","TRIDC3AG075260",-0.0670871098025381,0.659516095796768,0.116403978070256,"grey"
"17","TRIDC5AG068830",-0.520722495018832,0.000153209050506408,0.000116002885118018,"blue"
"18","TRIDC7AG029070",-0.364704878048113,0.0121787825293787,0.00403671617628981,"grey"
"19","TRIDC3BG025030",0.503978225445513,0.000275921091255332,0.000188012235884817,"turquoise"
"20","TRIDC1AG057700",-0.026414322557625,0.862454454179679,0.145775746990653,"grey"
"21","TRIDC3BG038850",-0.571876542124215,2.00487120496952e-05,2.1957999814134e-05,"turquoise"
"22","TRIDC2BG038790",-0.353766538386774,0.0153267686074052,0.00484903898970293,"grey"
"23","TRIDC3BG012770",-0.0399932379722641,0.79301834952416,0.135610730346244,"turquoise"
"24","TRIDC2BG054610",0.464845920100913,0.000961664386680067,0.000525575357752102,"turquoise"
