"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC3AG017120",0.628646094331054,1.25285166362001e-06,6.0499023777119e-07,"turquoise"
"2","TRIDC2BG014800",0.600625664772043,5.32181379410178e-06,2.06807130553214e-06,"turquoise"
"3","TRIDC7AG036210",0.0759025641499069,0.618000926212275,0.08243015417794,"grey"
"4","TRIDC5AG047770",0.733382216276119,8.36682136415698e-10,2.16780222667932e-09,"turquoise"
"5","TRIDC2AG035670",-0.577832505640045,1.54144838718214e-05,5.19494878286465e-06,"turquoise"
"6","TRIDC4BG021940",0.768328697066575,2.66654191263126e-11,2.43735822528634e-10,"turquoise"
"7","TRIDC4BG013910",0.372782921724751,0.0102219517625335,0.00187470747706705,"grey"
"8","TRIDC3BG083350",0.648939461607056,3.93768819411649e-07,2.30809863976162e-07,"turquoise"
"9","TRIDC2AG028560",0.789615661934341,2.23224958339303e-12,4.91373795746320e-11,"turquoise"
"10","TRIDC4AG070460",0.355339406625962,0.0148358591854385,0.002650025997921,"grey"
"11","TRIDC2AG037440",0.697443596170796,1.56286933540489e-08,1.7560263823457e-08,"turquoise"
"12","TRIDC2AG042920",-0.447005147608178,0.0016115476734507,0.00034135296538851,"blue"
"13","TRIDC5AG059960",-0.553429859426517,4.36365366178967e-05,1.30166140819888e-05,"turquoise"
"14","TRIDC4BG022240",0.40628588649486,0.00469466273038848,0.00090812397529622,"turquoise"
"15","TRIDC1BG070890",0.236851207453026,0.113376196592227,0.017465180580119,"grey"
"16","TRIDC3AG075260",0.437066589975748,0.00212054347774929,0.00043806269986162,"grey"
"17","TRIDC5AG068830",-0.403706599546276,0.00499992435550801,0.000963627566889182,"blue"
"18","TRIDC7AG029070",-0.0114402828775413,0.940197028922877,0.11950579770389,"grey"
"19","TRIDC3BG025030",0.438431872376787,0.00204317421026517,0.000423466322050876,"turquoise"
"20","TRIDC1AG057700",0.417167907608896,0.00357749456436292,0.000707865405444246,"grey"
"21","TRIDC3BG038850",-0.3229401175185,0.0280735363583564,0.00478495101736496,"turquoise"
"22","TRIDC2BG038790",0.428159970036899,0.00269133807932194,0.000545615619871867,"grey"
"23","TRIDC3BG012770",-0.698061481146013,1.49260815414413e-08,1.69672302602464e-08,"turquoise"
"24","TRIDC2BG054610",0.478376377560532,0.000636376800719194,0.000145072413516869,"turquoise"
"25","TRIDC7BG023490",0.684440111666633,3.98917617292533e-08,3.60566953651816e-08,"turquoise"
