"","GeneName","PearsonCorrelation","p.Standard","q.Standard","moduleColors"
"1","TRIDC5AG047770",0.154963624875754,0.264572042249369,0.0476515290953798,"turquoise"
"2","TRIDC7AG036210",-0.405090046675455,0.00214892910460103,0.000609988084723662,"turquoise"
"3","TRIDC3AG017120",0.271511863791312,0.0467173023002258,0.00983338551698708,"blue"
"4","TRIDC2BG014800",0.746631354148128,5.43915809045135e-12,2.13670527028433e-11,"blue"
"5","TRIDC2AG035670",-0.727284154352187,4.36600754422427e-11,1.03915231033694e-10,"blue"
"6","TRIDC2BG038790",-0.306996073164334,0.0234854860983751,0.00525895598015565,"turquoise"
"7","TRIDC3AG075260",-0.0466807621543719,0.738674033385324,0.118811482724381,"turquoise"
"8","TRIDC1BG068400",-0.608564687300863,4.50190440463309e-07,3.13408053762925e-07,"blue"
"9","TRIDC4BG013910",-0.212054535748247,0.124120983189136,0.0239519745798018,"turquoise"
"10","TRIDC2AG028560",0.578287952378987,2.4465638701973e-06,1.45295795665617e-06,"brown"
"11","TRIDC4BG021940",0.585298307152993,1.68271303707691e-06,1.03278139217081e-06,"turquoise"
"12","TRIDC5BG070520",-0.0832984535053246,0.551007184718657,0.0916811062639462,"turquoise"
"13","TRIDC1BG070890",-0.280981335804247,0.0392013081863293,0.00839713398485935,"turquoise"
"14","TRIDC4BG017010",0.77735917010312,1.1932409299655e-13,1.36986828689145e-12,"blue"
"15","TRIDC3BG083350",0.72677087521877,4.60065301169973e-11,1.07669474175611e-10,"blue"
"16","TRIDC7AG029070",-0.405815941125087,0.00210472898695631,0.000598876678074088,"turquoise"
"17","TRIDC2AG047330",0.0342187779212521,0.806869621145444,0.128332688482394,"turquoise"
"18","TRIDC3BG038850",-0.439271890588324,0.000762786095200688,0.000242542195795656,"turquoise"
"19","TRIDC3BG025030",0.480488063981143,0.000184470935113532,7.01929914343652e-05,"blue"
"20","TRIDC1AG057700",-0.189445642893418,0.170856965208436,0.0321410421351312,"turquoise"
"21","TRIDC4AG070460",0.00538833413552621,0.969304359457801,0.150106001596179,"turquoise"
"22","TRIDC2BG039350",0.111857489097113,0.422449342727988,0.0723545167831404,"turquoise"
"23","TRIDC2AG023870",-0.359196754627344,0.00725481594908384,0.00180950080357818,"turquoise"
"24","TRIDC5BG042550",-0.549182439796789,1.04444894547388e-05,5.36839438056308e-06,"turquoise"
"25","TRIDC5AG002350",-0.512460505630104,5.28880761957003e-05,2.30522403365925e-05,"turquoise"
"26","TRIDC2BG054610",0.5980622393632,8.28728096066171e-07,5.42361860698577e-07,"blue"
"27","TRIDC3BG012770",0.091858710353316,0.510630071905051,0.0856103422605653,"turquoise"
"28","TRIDC6BG012730",0.180009312443672,0.193708927078732,0.0360741120645841,"turquoise"
"29","TRIDC3BG061260",-0.712241203989244,1.91334687992736e-10,3.5413544144147e-10,"blue"
"30","TRIDC4BG022240",0.175507944560149,0.205337738879536,0.0379551443343756,"blue"
"31","TRIDC7BG023490",0.696380509055807,8.08084701536783e-10,1.16843964331592e-09,"blue"
"32","TRIDC7BG054020",-0.0197680547656505,0.887719418022782,0.139236051321255,"turquoise"
"33","TRIDC5AG059960",-0.504338199324908,7.36243719607404e-05,3.08983959481753e-05,"turquoise"
"34","TRIDC5BG035690",0.470209454658778,0.000267859060051367,9.69580334260452e-05,"blue"
"35","TRIDC7BG073240",0.0705951789691237,0.613565551096928,0.100772579551854,"turquoise"
"36","TRIDC3BG041880",0.6540720115965,2.30590139203281e-08,2.15076353473585e-08,"blue"
"37","TRIDC3AG074310",0.710385440574021,2.27813924601954e-10,4.10791455339008e-10,"blue"
"38","TRIDC5AG068830",-0.457224879691422,0.000421224597565102,0.000143889407087019,"turquoise"
"39","TRIDC3AG026770",-0.398836893835377,0.00256491988134745,0.000713085236631659,"turquoise"
"40","TRIDC2AG042920",-0.396519740163294,0.0027361894960998,0.000754570405649307,"turquoise"
"41","TRIDC6BG048030",-0.475268490504298,0.000223305778715731,8.28411720812346e-05,"turquoise"
"42","TRIDC6AG039020",0.0644119233730426,0.645063450254373,0.105260998763543,"turquoise"
"43","TRIDC7AG065720",0.690603001003067,1.32908097464751e-09,1.79062324189268e-09,"blue"
"44","TRIDC2AG037440",0.757164670040629,1.58655758017396e-12,8.08563139815714e-12,"blue"
"45","TRIDC2BG040710",0.561468078394226,5.7705809546655e-06,3.13669267623781e-06,"brown"
"46","TRIDC5BG065490",0.724578848504595,5.74410561706133e-11,1.29131100297772e-10,"blue"
"47","TRIDC5BG052920",-0.250509919016628,0.0675649866859463,0.0137461853855974,"turquoise"
"48","TRIDC4AG038540",0.179924054341459,0.193924769140482,0.0361055752409518,"blue"
"49","TRIDC6BG067850",-0.519750444748729,3.897947972365e-05,1.75512858084186e-05,"turquoise"
"50","TRIDC6AG055520",0.099627608644036,0.475318987647908,0.0803286482397774,"turquoise"
"51","TRIDC2BG045140",0.632045786228742,1.04312264536169e-07,8.36193938763807e-08,"turquoise"
"52","TRIDC1BG062180",0.76703952118842,4.65691622008415e-13,3.50870762978202e-12,"blue"
"53","TRIDC3AG024350",0.343866899962362,0.0104672791747981,0.00251345766073823,"blue"
"54","TRIDC7BG026840",0.564369357055507,4.99599747062441e-06,2.75257653921098e-06,"blue"
"55","TRIDC3BG053370",0.708124556064559,2.81163447128638e-10,4.92135953212346e-10,"blue"
"56","TRIDC7BG015290",0.612536122551931,3.55003638383048e-07,2.52623968962281e-07,"blue"
"57","TRIDC3BG059300",-0.40631603772292,0.00207474686512889,0.000591657485678014,"turquoise"
"58","TRIDC5BG075080",-0.465427319387927,0.000317201381269229,0.00011213629557987,"brown"
"59","TRIDC2BG039580",-0.0334216150177529,0.811286260866249,0.128941931570629,"turquoise"
"60","TRIDC7AG043680",0.65201950406695,2.67051145855794e-08,2.44639025839042e-08,"turquoise"
"61","TRIDC4BG028430",0.621124139483773,2.09586419129373e-07,1.57437535560038e-07,"blue"
"62","TRIDC2BG039030",0.245097968274363,0.0739828546337359,0.0149159334466501,"turquoise"
"63","TRIDC4BG015120",-0.506963133757703,6.62283635947615e-05,2.81575318993257e-05,"turquoise"
"64","TRIDC4AG027150",0.687493372010371,1.72745076083489e-09,2.24864003623476e-09,"blue"
"65","TRIDC2AG019600",-0.57825554489701,2.45074326015894e-06,1.45375805868612e-06,"turquoise"
"66","TRIDC7AG052730",-0.13318658665531,0.338654530170672,0.0592906162402881,"turquoise"
"67","TRIDC6AG024880",0.682028116532345,2.71323736182327e-09,3.31338352546333e-09,"blue"
"68","TRIDC2BG032790",0.661025802565595,1.38836971080836e-08,1.39009419340309e-08,"blue"
"69","TRIDC3AG022070",-0.256543043667947,0.0609384147927508,0.0125137307234763,"turquoise"
"70","TRIDC7AG073560",0.535915850892811,1.92438001899302e-05,9.36302387814741e-06,"turquoise"
"71","TRIDC7BG025210",0.715877255333427,1.35274976109936e-10,2.62689845421136e-10,"blue"
"72","TRIDC5AG077090",-0.647536958703967,3.66316547042134e-08,3.2550448765575e-08,"blue"
"73","TRIDC6AG010890",-0.288963729627381,0.0336607564721916,0.00729761694835766,"blue"
"74","TRIDC3BG026230",0.734480066629696,2.06403516964807e-11,5.86430855422703e-11,"blue"
"75","TRIDC5AG057060",0.480362842550035,0.000185325890762294,7.04624464146536e-05,"blue"
"76","TRIDC3BG040330",-0.137540452143222,0.322907671660185,0.0568679038631946,"turquoise"
"77","TRIDC4AG038880",0.661944244725998,1.29685511530864e-08,1.31906012113702e-08,"blue"
"78","TRIDC6AG038200",-0.679865601184605,3.23366784684824e-09,3.86314934125147e-09,"turquoise"
"79","TRIDC1AG037640",-0.60495189965518,5.56953776773787e-07,3.79834336743562e-07,"turquoise"
"80","TRIDC2BG048280",0.749092813320493,4.10543015208054e-12,1.68139529992032e-11,"blue"
"81","TRIDC7AG047050",0.70351168850477,4.28771030476483e-10,6.93565517623772e-10,"blue"
"82","TRIDC2BG038440",0.706222397321218,3.34997006373493e-10,5.65646486835205e-10,"blue"
"83","TRIDC4AG012650",-0.43863939347839,0.000778404149239822,0.000246998239215468,"turquoise"
"84","TRIDC4BG052850",-0.262930650462165,0.0544977622742518,0.0112829198344821,"turquoise"
"85","TRIDC3BG035000",0.516127051897184,4.54083336960717e-05,2.0093487809988e-05,"turquoise"
"86","TRIDC4BG060740",0.256477891950682,0.0610071003936155,0.0125228255441327,"turquoise"
"87","TRIDC2AG066330",0.357787280122142,0.0075094404753803,0.00186726305932832,"brown"
"88","TRIDC1AG044300",-0.536660940493328,1.86090541708705e-05,9.08000968904686e-06,"brown"
"89","TRIDC2BG082450",-0.20674502548559,0.134120877353997,0.0257397587483989,"turquoise"
"90","TRIDC1BG029200",0.456101396523423,0.000437641201284539,0.000148738413781546,"blue"
"91","TRIDC1AG016470",0.657323108303396,1.82251729112354e-08,1.75080243272392e-08,"blue"
"92","TRIDC3BG027260",-0.150413880562192,0.279082587487534,0.0499553290900095,"turquoise"
"93","TRIDC3BG060830",-0.635965786108646,8.05654230969707e-08,6.63092187385095e-08,"turquoise"
"94","TRIDC5AG036480",-0.38711481831111,0.00353900833720534,0.000950601839467891,"turquoise"
"95","TRIDC5BG033070",0.623738685346514,1.7785576672261e-07,1.35720607711646e-07,"turquoise"
"96","TRIDC3BG057790",0.710490316908109,2.25588098604481e-10,4.08692120242009e-10,"blue"
"97","TRIDC3BG063600",-0.276422899569421,0.0426857222956194,0.00906408241249792,"turquoise"
"98","TRIDC4AG016540",-0.667971051352193,8.23206380001321e-09,8.83396822745919e-09,"turquoise"
"99","TRIDC3BG018680",0.215347353553762,0.118206775209804,0.0228852567558366,"turquoise"
"100","TRIDC5BG070780",0.0118440630859265,0.932589349453326,0.145120835834416,"turquoise"
"101","TRIDC5AG037770",0.780305783757129,7.95762896306546e-14,1.10058696998799e-12,"blue"
"102","TRIDC5AG067120",0.699700446891297,6.03278747300568e-10,9.08116148667225e-10,"blue"
"103","TRIDC6BG026340",0.628569757504792,1.30701419373774e-07,1.02479695619245e-07,"blue"
"104","TRIDC5AG013480",-0.563206346033691,5.29416169067163e-06,2.90128162568194e-06,"turquoise"
"105","TRIDC6BG048590",0.459664091816218,0.000387474864516659,0.000133965302399554,"blue"
"106","TRIDC6BG066440",-0.361394315051087,0.00687270158726665,0.00172452847740227,"turquoise"
"107","TRIDC2AG026670",-0.541219812874747,1.51262058784933e-05,7.52320861664433e-06,"turquoise"
"108","TRIDC7AG004740",0.790778640804138,1.76932675565742e-14,4.06660741874524e-13,"blue"
"109","TRIDC4BG033910",0.668408454752292,7.96110567469427e-09,8.59109303183016e-09,"blue"
"110","TRIDC1BG014180",0.712026295468743,1.95257041924543e-10,3.59666041057574e-10,"blue"
"111","TRIDC3BG087220",-0.217395932969391,0.114636113029649,0.0222471061637515,"blue"
"112","TRIDC2AG037250",0.791947724569463,1.4862777037868e-14,3.63294162643579e-13,"blue"
"113","TRIDC5BG071900",0.700188890237225,5.77654166836653e-10,8.78127284493902e-10,"blue"
"114","TRIDC1BG007360",0.645483409169933,4.22524773842382e-08,3.69480760082566e-08,"blue"
"115","TRIDC1AG017300",0.600170138642427,7.34697943852026e-07,4.86405100545826e-07,"turquoise"
"116","TRIDC1AG012280",-0.22130665951511,0.108047109136977,0.0210901409655467,"turquoise"
"117","TRIDC1BG062150",-0.25960748384324,0.0577767330558142,0.0119057567591346,"turquoise"
"118","TRIDC2AG053510",-0.392206270104986,0.00308197033110961,0.000839850824086901,"turquoise"
"119","TRIDC4AG012450",-0.0624849169346816,0.655009595524198,0.106691806983504,"turquoise"
"120","TRIDC3BG040800",0.697054621852324,7.6181201956483e-10,1.11042020971364e-09,"blue"
"121","TRIDC3BG034150",0.650798323938026,2.91242654473506e-08,2.63807654741154e-08,"blue"
"122","TRIDC2BG020140",0.692093269940882,1.1705369662974e-09,1.6023314312538e-09,"brown"
"123","TRIDC5BG082810",-0.403934906380856,0.00222095714875907,0.000627793324736871,"turquoise"
"124","TRIDC3BG045410",-0.681959514150816,2.7284575815167e-09,3.32669405544203e-09,"blue"
"125","TRIDC3AG058000",-0.705354801214025,3.6266348225827e-10,6.04408916250991e-10,"blue"
"126","TRIDC5AG022620",0.693698489821432,1.01981239528107e-09,1.4250749238334e-09,"blue"
"127","TRIDC2AG016520",-0.204048402700205,0.139423398393616,0.0266742823107282,"turquoise"
"128","TRIDC1BG054950",0.776533890023444,1.3348231382122e-13,1.4974789067793e-12,"blue"
"129","TRIDC2AG030120",-0.273756691702075,0.0448378222079038,0.00947014042171856,"turquoise"
"130","TRIDC6BG004360",-0.194125104046443,0.160274298631976,0.0302723021250845,"turquoise"
"131","TRIDC2AG071790",-0.203733810746479,0.140051960179512,0.026784554777925,"turquoise"
