file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_AS17.vcf	Brahy.D01G0002000.v1.1	0.48695652173913	0.250871080139373	0.391304347826087	0.142857142857143	439.739130434783	118.260869565217	0.00110737591457386	0.00212133633941382	0.000889855645639706	0.00120798319327731	0.360634234790324	0.476370510396975	0.244897959183674
temp_vcf4_SM_AS17.vcf	Brahy.D01G0004700.v1.1	0	0	2	0	322.833333333333	127.166666666667	0	0	0.00619514713474445	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0005400.v1.1	0	0	0	0	827.666666666665	273.333333333334	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0005700.v1.1	0	0	4	1	693.499999999999	224.5	0	0	0.00576784426820477	0.00445434298440979	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0010900.v1.1	11.4088203715888	4.98736380636407	31.0041558627007	16.1244716528655	2161.9457318313	652.054268168707	0.00527710765520689	0.00764869436461335	0.0143408575924051	0.0247287264879825	0.242403789312914	0.467552443356415	0.410702957228727
temp_vcf4_SM_AS17.vcf	Brahy.D01G0011600.v1.1	0.0740740740740742	0	6.96296296296296	3	886.617283950616	271.382716049383	8.35468419293753e-05	0	0.00785340314136127	0.0110544991356564	0.00648459907719169	0.0713305898491086	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0011700.v1.1	0	0	16	4	2052.33333333334	632.666666666667	0	0	0.00779600454766929	0.00632244467860906	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0011900.v1.1	8.07125334169692	9.80340786086468	12.3676136158504	11.6104357799608	2102.80790709345	642.192092906556	0.00383832175752715	0.0152655380985688	0.00588147570404811	0.018079381400372	0.357656528581748	0.39474159327387	0.435054659466424
temp_vcf4_SM_AS17.vcf	Brahy.D01G0014000.v1.1	0	0	0	2	1027.66666666667	337.333333333333	0	0	0	0.00592885375494072	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0015000.v1.1	0	0	2	4	605.166666666667	192.833333333334	0	0	0.003304874690168	0.020743301642178	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0016100.v1.1	0	0	0	12	1284.16666666667	413.833333333333	0	0	0	0.0289971808296416	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0016300.v1.1	0	0	0	1	870.666666666666	260.333333333334	0	0	0	0.00384122919334186	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0016400.v1.1	0	0	0	0	901.166666666665	283.833333333334	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0017000.v1.1	0	0	4	3	1282.66666666667	424.333333333332	0	0	0.00311850311850311	0.00706991358994503	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0019100.v1.1	0	0	0	0	848.999999999999	255	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0019400.v1.1	0	0	0	0	133.5	40.5	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0020200.v1.1	0	0	0	0	1163	381.999999999999	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0020400.v1.1	0	0	1	0	601	188	0	0	0.00166389351081531	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0026200.v1.1	0	0	0	3	1051.83333333333	364.166666666666	0	0	0	0.00823798627002289	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0026400.v1.1	0	0	3	1	1924.33333333334	661.666666666668	0	0	0.00155898146544257	0.00151133501259446	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0027700.v1.1	0	0	2	1	577.333333333333	184.666666666667	0	0	0.00346420323325635	0.00541516245487364	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0028000.v1.1	0	0	4	5	904.499999999999	310.5	0	0	0.00442233278054174	0.0161030595813205	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0029300.v1.1	0	0	4	15	3797.8333333333	1104.16666666667	0	0	0.00105323210602537	0.0135849056603773	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0029500.v1.1	0	0	0	1	155.5	54.5	0	0	0	0.018348623853211	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0032900.v1.1	0	0	1	6	1045.66666666666	274.333333333334	0	0	0.00095632770162576	0.0218712029161604	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0034900.v1.1	0	0	3	3	761.166666666666	243.833333333334	0	0	0.00394131815195972	0.0123034859876965	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0038000.v1.1	0	0	1	1	246.666666666667	86.3333333333333	0	0	0.00405405405405406	0.0115830115830116	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D01G0039500.v1.1	0	0.0714285714285714	0	5.96428571428571	1171.66666666667	403.333333333332	0	0.000177095631641086	0	0.0147874852420307	0.0114795918367347	*	0.068877551020408
