file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_ES11.vcf	Brast04G002300.v0.1.stacei	0	0.0327868852459017	3	8.98360655737705	1230.83333333333	389.166666666666	0	8.42489556639874e-05	0.0024373730534868	0.0230842138519325	0.0026874496103198	*	0.0322493953238376
temp_vcf4_SM_ES11.vcf	Brast04G005400.v0.1.stacei	0.20582731889869	0	0.885057471264368	0	289.166666666667	88.8333333333333	0.000711794762762041	0	0.00306071747987678	0	0.203461487646981	0.203461487646981	*
temp_vcf4_SM_ES11.vcf	Brast04G006200.v0.1.stacei	0.0273972602739727	0	2.98630136986301	4	942.157534246574	311.842465753424	2.90792773799573e-05	0	0.00316964123441533	0.0128269893913769	0.0033777444173391	0.0270219553387128	*
temp_vcf4_SM_ES11.vcf	Brast04G007400.v0.1.stacei	0.307477288609364	0	0.814814814814815	1	2424.03086419753	761.969135802472	0.000126845451165967	0	0.000336140445589812	0.00131238911527151	0.150891632373114	0.301783264746228	*
temp_vcf4_SM_ES11.vcf	Brast04G010300.v0.1.stacei	0	0	0	0	1373.66666666667	477.333333333332	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G011500.v0.1.stacei	0	0	0	0	995.499999999998	372.499999999999	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G012200.v0.1.stacei	0	0	0	0	1955.00000000001	682.000000000001	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G012300.v0.1.stacei	0	0	0	0	820.833333333333	292.166666666667	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G012700.v0.1.stacei	0	0	0	0	3570.99999999997	1034.00000000001	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G013600.v0.1.stacei	0	0	0	0	813.833333333332	311.166666666667	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G015100.v0.1.stacei	0.29038112522686	0.088111888111888	26.8362528735632	17.9458787878788	1334.93678160919	444.063218390804	0.000217524252254718	0.000198421946386796	0.0201030140477615	0.0404128917790378	0.00809024812187807	0.285374554102259	0.0867768595041321
temp_vcf4_SM_ES11.vcf	Brast04G018100.v0.1.stacei	0	0	0	1	917.166666666665	318.833333333333	0	0	0	0.00313643491897543	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G018500.v0.1.stacei	0	0	36.0123076923077	75.9876923076923	5272.00000000002	1657.99999999999	0	0	0.00683086261234969	0.0458309362531321	-15	*	*
temp_vcf4_SM_ES11.vcf	Brast04G020300.v0.1.stacei	0	0	1	0	934.333333333331	262.666666666667	0	0	0.00107028184088477	0	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G021800.v0.1.stacei	0	0	4	2	1289.5	432.499999999999	0	0	0.00310197751066304	0.00462427745664741	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G021900.v0.1.stacei	0	0	5	3	1148.83333333333	399.166666666666	0	0	0.00435224140432323	0.00751565762004177	0	*	*
