file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_ES11.vcf	Brast09G001200.v0.1.stacei	0.0794644409667885	0	8.98765432098766	3.97222222222222	1609.12654320988	490.873456790122	4.93835872027026e-05	0	0.00558542419110129	0.00809215117924086	0.0060306824710117	0.0391994360615761	*
temp_vcf4_SM_ES11.vcf	Brast09G003000.v0.1.stacei	0	0	0	4	865.999999999999	274	0	0	0	0.0145985401459854	0	*	*
temp_vcf4_SM_ES11.vcf	Brast09G005900.v0.1.stacei	2.74351530822119	0	1.38787878787879	1.02857142857143	1304.89033189033	405.109668109668	0.00210248726745242	0	0.00106359803116039	0.00253899501675922	0.478021626281367	0.478021626281367	*
temp_vcf4_SM_ES11.vcf	Brast09G007300.v0.1.stacei	0	0	0	0	1567.66666666667	475.333333333332	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast09G009300.v0.1.stacei	0.81659651209841	0.607496625238561	0	0.846414113248856	1839.22131858599	656.778681414011	0.000443990347353202	0.000924963983195453	0	0.00128873566880486	0.279965991351634	0.267507041939463	0.298654415469892
temp_vcf4_SM_ES11.vcf	Brast09G012400.v0.1.stacei	0	0	0	0	774.666666666665	242.333333333334	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast09G013500.v0.1.stacei	0	0	0	0	962.499999999998	309.5	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast09G014100.v0.1.stacei	0	0	0	0	1028.16666666666	306.833333333333	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast09G019600.v0.1.stacei	0.557529182241458	0	0.328651059085842	0	567.00397621702	176.99602378298	0.000983289722166013	0	0.000579627432736117	0	0.274597177013929	0.274597177013929	*
temp_vcf4_SM_ES11.vcf	Brast09G021300.v0.1.stacei	0.726273726273726	1.04944107616521	0.959207459207459	0.2	657.174242424242	194.825757575758	0.00110514636665397	0.00538656227607451	0.00145959381437265	0.00102655830773418	0.347095071206959	0.355831037649219	0.341271093578786
temp_vcf4_SM_ES11.vcf	Brast09G021900.v0.1.stacei	1.55242434695081	0.695909619121554	0.742496599759696	0.64476615816941	1898.40890528484	552.591094715168	0.000817750244759771	0.00125935728204281	0.000391115211107952	0.00116680519164312	0.316233377647731	0.306468264113857	0.340646161482417
temp_vcf4_SM_ES11.vcf	Brast09G026800.v0.1.stacei	4.55905602174007	1.49925790900853	9.69026833519221	3.19257604853747	1740.09314249733	513.382997927311	0.00262000688951457	0.00292034974874802	0.00556882163289548	0.0062187023361251	0.284015587345753	0.345265491816401	0.491958646882534
temp_vcf4_SM_ES11.vcf	Brast09G026900.v0.1.stacei	0.876822197410433	2.10461835594793	11.4358517691012	2.03781512605042	1358.55197523177	477.44802476823	0.000645409386903174	0.00440805751991452	0.00841767703966585	0.00426814023796548	0.157591290272507	0.199872162317974	0.375912657072145
temp_vcf4_SM_ES11.vcf	Brast09G027500.v0.1.stacei	2.33181379768768	0.865966526436851	5.55069212221311	1.30693069306931	1765.84923787032	553.291387129688	0.00132050559452059	0.00156511839255122	0.00314335561789378	0.00236210200171248	0.263738533886552	0.329624512568126	0.42874540933087
temp_vcf4_SM_ES11.vcf	Brast09G028200.v0.1.stacei	1.23397581790631	0.293719806763285	9.80816993464052	4.94766505636071	1657.77483660131	505.225163398691	0.000744356706750444	0.000581364167982861	0.00591646689169728	0.00979299016517182	0.0878003184737296	0.241054164096125	0.287334593572779
temp_vcf4_SM_ES11.vcf	Brast09G032900.v0.1.stacei	11.1827475466418	5.84593507350742	35.8279278364675	18.5095239404157	3448.68935433181	1139.2533230364	0.00324260795846846	0.00513137416876392	0.0103888533165404	0.0162470660090621	0.209481671076602	0.312780370182602	0.311115216969285
temp_vcf4_SM_ES11.vcf	Brast09G035700.v0.1.stacei	0.886301611471538	0.397671751416868	8.53999303086192	3.76251993620415	2556.06313870411	770.936861295888	0.000346744803776984	0.000515829209085179	0.00334107280119519	0.00488045146768521	0.0970041127508578	0.174085264284438	0.130209048112987
temp_vcf4_SM_ES11.vcf	Brast09G039000.v0.1.stacei	0	0	4	12	3818.66666666664	1062.33333333334	0	0	0.00104748603351956	0.0112958895513021	-15	*	*
temp_vcf4_SM_ES11.vcf	Brast09G039800.v0.1.stacei	0.682324515057684	0.50359477124183	0.426688189400054	0.492647058823529	349.883597883598	112.73544973545	0.00195014718947953	0.00446704894000591	0.00121951469569033	0.00436993918044056	0.390336574162187	0.335558926987225	0.499891868512111
temp_vcf4_SM_ES11.vcf	Brast09G040100.v0.1.stacei	0.165535956580733	0.251491901108269	1	2.76552022496215	4232.1069651741	1377.89303482587	3.91143130225497e-05	0.000182519175837225	0.000236288923750977	0.00200706452174761	0.102728090402224	0.163065270661617	0.24784709094728
temp_vcf4_SM_ES11.vcf	Brast09G043000.v0.1.stacei	1.13197175343667	2.24765661636298	15.3997265087466	33.8316340976845	4080.44873384112	1197.70592716328	0.00027741354622316	0.00187663479439103	0.00377402768990314	0.0282470290330895	-1.68915681976061	0.301764835926621	0.30362013848764
temp_vcf4_SM_ES11.vcf	Brast09G045300.v0.1.stacei	0	0	0	0	1263.33333333333	380.666666666666	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast09G046900.v0.1.stacei	0.0768627450980392	0	1.96078431372549	0	986.333333333332	372.666666666666	7.7927757787806e-05	0	0.00198795300479097	0	0.037677816224529	0.0753556324490581	*
temp_vcf4_SM_ES11.vcf	Brast09G048300.v0.1.stacei	0	0	11.4285714285714	40.096326782695	4161.42379474899	1338.38229155957	0	0	0.00274631279875709	0.0299587995414763	-2.66607014541493	*	*
