file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_AS17.vcf	Brahy.D04G0001600.v1.1	0	0	0	24	1968	690.000000000001	0	0	0	0.0347826086956521	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0002500.v1.1	0	0	0	0	617	208	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0005500.v1.1	0	0	0	0	2890.66666666666	865.333333333338	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0005700.v1.1	2	0	1	0	4527.16666666664	1336.33333333333	0.000441777417810995	0	0.000220888708905498	0	0.5	0.5	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0005800.v1.1	0	0	0	0	2674.33333333333	796.66666666667	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0007000.v1.1	5.11476999962065	0	6.05552447552448	2.97497497497497	996.261856447548	299.823116015078	0.005133961484643	0	0.0060782458309878	0.00992243364859622	0.291274357363504	0.495166407517957	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0010100.v1.1	0	0	8	4	369.833333333333	128.166666666667	0	0	0.0216313654799459	0.0312093628088427	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0010300.v1.1	0	0	0	0	971.833333333332	312.166666666667	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0012800.v1.1	0.198830409356725	0	4.89473684210526	2	887.377192982455	294.622807017544	0.000224065268894798	0	0.00551595970779254	0.00678834072706702	0.0269093787099327	0.188365650969529	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0014000.v1.1	0	0	3	3	1747.16666666667	544.833333333332	0	0	0.00171706572546026	0.00550627103089631	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0015500.v1.1	0	0	30	63.7037037037037	4194.69135802467	1282.41975308642	0	0	0.00715189687141305	0.0496746120374294	-2.97717421124829	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0018600.v1.1	0	0	2	5	703.833333333333	259.166666666667	0	0	0.00284158181387639	0.0192926045016077	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0018700.v1.1	0	0	3	2	1120.66666666667	391.333333333333	0	0	0.00267697798929209	0.0051107325383305	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0018800.v1.1	0	0	4	4	1649	513.999999999998	0	0	0.00242571255306246	0.0077821011673152	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0022900.v1.1	1.84127755249199	0.25609756097561	1.79039952295766	0.146341463414634	1056.26711034443	343.779318226992	0.00174319311323778	0.000744947550354127	0.00169502534484278	0.000425684314488072	0.255252413970037	0.298694672126617	0.249851279000595
temp_vcf4_SM_AS17.vcf	Brahy.D04G0024700.v1.1	0	0	20	52	1533	500.999999999999	0	0	0.0130463144161774	0.103792415169661	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0025200.v1.1	0	0	2	2	1801.66666666667	577.333333333333	0	0	0.00111008325624421	0.00346420323325635	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0028400.v1.1	0	0	9	8	772	248	0	0	0.0116580310880829	0.032258064516129	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0030100.v1.1	0	0	0	0	370	104	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0031500.v1.1	0	0	2	2	703.166666666666	217.833333333334	0	0	0.00284427589476179	0.00918133129303748	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0031700.v1.1	0	0	3	0	467.333333333334	150.666666666667	0	0	0.00641940085592011	0	0	*	*
