file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_AS17.vcf	Brahy.S07G0003000.v1.1	0	0	10	6	1076	354.999999999999	0	0	0.00929368029739778	0.0169014084507043	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0003700.v1.1	0	0	4	3	937.166666666665	289.833333333334	0	0	0.00426818424328651	0.0103507763082231	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0003800.v1.1	0	0	6	3	1430.66666666667	474.333333333332	0	0	0.00419384902143522	0.00632466619817289	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0005300.v1.1	0	0	6	4	1099	376.999999999999	0	0	0.00545950864422202	0.0106100795755968	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0009300.v1.1	31.6115357965923	15.7008083785353	48.2987189206958	51.0839309530784	2164.12193375713	653.056637671449	0.0146070955168924	0.0240420316904188	0.0223179286561014	0.0782228186749991	0.284845396937471	0.411426582255423	0.430401065980653
temp_vcf4_SM_AS17.vcf	Brahy.S07G0009600.v1.1	0	0	1	4	1141.16666666667	394.833333333333	0	0	0.000876296188111582	0.0101308569016463	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0012900.v1.1	0	0	0	0	512.000000000001	157	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0013700.v1.1	0	0	0	0	700.333333333333	247.666666666667	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0015000.v1.1	0	0	0	0	132	33	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0018700.v1.1	0.0909090909090908	0	2.95454545454545	2	898.333333333331	238.666666666667	0.000101197503794907	0	0.00328891887333447	0.0083798882681564	0.0173553719008264	0.0867768595041321	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0020100.v1.1	0	0	3	1	462.666666666667	155.333333333333	0	0	0.00648414985590778	0.00643776824034335	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0020200.v1.1	0	0	10	10	3459.99999999999	1178	0	0	0.00289017341040464	0.00848896434634973	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0020400.v1.1	0	0	0	1	695.833333333333	234.166666666667	0	0	0	0.00427046263345195	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0021000.v1.1	0	0	2.01587301587302	0.984126984126984	527.333333333334	168.666666666667	0	0	0.0038227680452712	0.00583474496517975	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0022600.v1.1	0	0	0	3	908.499999999998	285.5	0	0	0	0.010507880910683	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0023600.v1.1	0	0.0740740740740742	3	0.962962962962963	458.666666666667	156.333333333333	0	0.000473821369343758	0.0065406976744186	0.00615967780146884	0.0178326474622771	*	0.0713305898491086
temp_vcf4_SM_AS17.vcf	Brahy.S07G0024300.v1.1	0	0	16	12	2365.5	685.500000000001	0	0	0.00676389769604734	0.0175054704595186	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0024500.v1.1	0	0	6	8	1315.83333333333	403.166666666666	0	0	0.0045598480050665	0.0198429102935097	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0026900.v1.1	0	0	1	0	173.333333333333	51.6666666666667	0	0	0.00576923076923077	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0027800.v1.1	0	0	2	1	576.833333333334	200.166666666667	0	0	0.00346720600982375	0.00499583680266444	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0028000.v1.1	0	0	12	8	932.666666666666	357.333333333333	0	0	0.0128663330950679	0.0223880597014926	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0029100.v1.1	0	0	8	5	304.833333333333	103.166666666667	0	0	0.0262438490978677	0.0484652665589661	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0029200.v1.1	0	0	2	4	302.833333333333	105.166666666667	0	0	0.00660429279031371	0.0380348652931854	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0034500.v1.1	0	0	8	10	786.333333333332	260.666666666667	0	0	0.0101738024586689	0.0383631713554987	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0035800.v1.1	0	0	46	38	1752.16666666667	560.833333333333	0	0	0.0262532103110435	0.0677563150074295	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0039500.v1.1	0	0	0	0	1581.66666666667	542.333333333332	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0039900.v1.1	0.189473684210526	0.571428571428571	12.9	11.5714285714286	984.099999999998	314.9	0.000192534990560438	0.00181463503152929	0.0131084239406565	0.036746359388468	0.0257613814756672	0.18	0.489795918367347
temp_vcf4_SM_AS17.vcf	Brahy.S07G0040500.v1.1	0	0	4	2	1464.66666666667	482.333333333331	0	0	0.00273099681383705	0.00414651002073257	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0040900.v1.1	0	0	12	3	809.499999999999	276.5	0	0	0.0148239654107474	0.0108499095840868	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0044100.v1.1	2.22421683688031	1.76708469468456	45.0073707917918	36.4963471579356	3354.9313052452	1052.98173823306	0.000662969412638317	0.00167817221374589	0.0134152883313664	0.034660000105204	0.0431563607983955	0.271030998188815	0.343164897269015
temp_vcf4_SM_AS17.vcf	Brahy.S07G0044700.v1.1	0	0	14	5	2219.66666666667	687.333333333334	0	0	0.00630725334134252	0.007274490785645	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0045700.v1.1	0	0	7	3	819.833333333332	278.166666666667	0	0	0.00853832079690995	0.0107849011384062	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0046800.v1.1	0	0	2	1	633.666666666667	206.333333333334	0	0	0.00315623356128353	0.0048465266558966	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0047700.v1.1	0	0	1	0	722.333333333333	249.666666666667	0	0	0.00138440239963083	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0047800.v1.1	0	0	2	0	1239.5	383.499999999999	0	0	0.00161355385235982	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0049200.v1.1	0	0	1	0	393.333333333333	152.666666666667	0	0	0.00254237288135593	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0050700.v1.1	0	0	0	0	705.166666666666	200.833333333334	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0050800.v1.1	0	0	0	0	1410.33333333333	461.666666666666	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0052600.v1.1	0	0	11	3	1162.33333333333	355.666666666667	0	0	0.00946372239747634	0.0084348641049672	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0052700.v1.1	0	0	2	3	550.666666666667	178.333333333333	0	0	0.0036319612590799	0.016822429906542	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0052800.v1.1	0	0	0	2	140.666666666667	45.3333333333333	0	0	0	0.0441176470588235	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0054800.v1.1	0	0	1	0	860.333333333332	288.666666666667	0	0	0.0011623401782255	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0055600.v1.1	0	0	0	2	1710.33333333334	575.666666666667	0	0	0	0.00347423277359583	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0064800.v1.1	0	0	4	3	942.499999999999	290.5	0	0	0.00424403183023873	0.0103270223752151	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0065400.v1.1	0	0	7	5	1585.33333333334	481.666666666665	0	0	0.00441547518923464	0.0103806228373703	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0066400.v1.1	0.105263157894737	0	3.94736842105263	4	755.499999999999	276.5	0.000139329130237905	0	0.00522484238392143	0.0144665461121157	0.0124653739612189	0.0997229916897509	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0066600.v1.1	1.63636363636364	0	2.5	0	414.666666666667	158.333333333333	0.00394621455714703	0	0.00602893890675241	0	0.375	0.5	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0066900.v1.1	0	0	0	0	347	121	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0068100.v1.1	0	0	0	0	810.666666666666	242.333333333334	0	0	0	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0072100.v1.1	0	0	5	6	959.999999999999	288	0	0	0.00520833333333334	0.0208333333333333	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0073400.v1.1	0.91827106974372	0.219512195121951	3.75035063113604	4.48674443266172	710.093969144459	231.90603085554	0.00129316838284105	0.000946556647587533	0.00528148497818475	0.0193472520576949	0.121469818155945	0.293023374753378	0.214158239143367
temp_vcf4_SM_AS17.vcf	Brahy.S07G0075500.v1.1	0	0	0	0	485.666666666667	147.333333333333	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0075600.v1.1	0	0	0	0	870.999999999999	326	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0075700.v1.1	0	0	0	0	947.833333333332	339.166666666667	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0076000.v1.1	0	0	1	2	901.666666666665	292.333333333333	0	0	0.0011090573012939	0.00684150513112885	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0077200.v1.1	0	0	5	5	736.999999999999	244	0	0	0.00678426051560381	0.0204918032786885	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.S07G0079200.v1.1	0	0	0	0	791.833333333332	297.166666666667	0	0	0	0	*	*	*
