file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_ES11.vcf	Brast04G002600.v0.1.stacei	0.259019426456984	0	0.851063829787234	0	316.599290780142	91.4007092198581	0.00081813015379386	0	0.00268814193389411	0	0.25350837483024	0.25350837483024	*
temp_vcf4_SM_ES11.vcf	Brast04G002700.v0.1.stacei	1.43050199703804	0	3.29154669619786	0.819148936170213	2265.34200157605	743.115445232468	0.00063147286195321	0	0.00145300210471878	0.00110231719906449	0.280678568758356	0.280678568758356	*
temp_vcf4_SM_ES11.vcf	Brast04G003700.v0.1.stacei	0.17120894479385	0	0.907407407407407	0	3182.38888888887	933.33333333334	5.37988758669993e-05	0	0.000285134042095097	0	0.16803840877915	0.16803840877915	*
temp_vcf4_SM_ES11.vcf	Brast04G005100.v0.1.stacei	0	0	0	0	671.166666666666	192.833333333334	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G006100.v0.1.stacei	0.503199484601853	0	1.70765765765766	0	554.577777777778	201.422222222222	0.000907356018876557	0	0.00307920318138302	0	0.247869288207126	0.247869288207126	*
temp_vcf4_SM_ES11.vcf	Brast04G010200.v0.1.stacei	0	0	16	10	2571.66666666666	782.333333333337	0	0	0.00622164614387558	0.0127822752449935	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G013400.v0.1.stacei	0	0	0	0	266.166666666667	75.8333333333333	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G015800.v0.1.stacei	0.123034859876965	0	13.9350649350649	5	617.04329004329	219.95670995671	0.000199394210847562	0	0.022583609869718	0.0227317457193466	0.00607185022769439	0.121437004553888	*
temp_vcf4_SM_ES11.vcf	Brast04G017400.v0.1.stacei	0.456127360236949	0	0.876712328767123	1.86486486486486	844.374429223742	283.625570776256	0.000540195610442965	0	0.00103829805643583	0.00657509426868991	0.14997430116133	0.224961451741995	*
temp_vcf4_SM_ES11.vcf	Brast04G017500.v0.1.stacei	0.21680216802168	0	0.878048780487805	0	436.247967479675	133.752032520325	0.000496970035812903	0	0.00201272864504226	0	0.214158239143367	0.214158239143367	*
temp_vcf4_SM_ES11.vcf	Brast04G019900.v0.1.stacei	0	0	0	0	332.166666666667	117.833333333333	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G021400.v0.1.stacei	0.351217267433401	0	0.908045977011494	2.9	2465.5714559387	741.152681992339	0.000142448626498916	0	0.000368290269918695	0.00391282399761993	0.0867492403223675	0.173498480644735	*
temp_vcf4_SM_ES11.vcf	Brast04G021600.v0.1.stacei	0	0	1	0	416.666666666667	144.333333333333	0	0	0.0024	0	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G022200.v0.1.stacei	0.321335288336723	0.0807017543859648	2.9047619047619	2.88141025641026	722.436736874236	240.563263125764	0.00044479367110682	0.000335469985472283	0.00402078376762777	0.0119777650958446	0.0657014243896111	0.157173717613278	0.0798611111111109
temp_vcf4_SM_ES11.vcf	Brast04G023600.v0.1.stacei	1.8462299078107	0.26095423563778	3.42593191122603	3.32489539887674	1378.18570359871	448.81429640129	0.00133960895327084	0.00058143031033142	0.00248582749210085	0.00740817622240784	0.259268235842521	0.259499267039288	0.25765101746515
temp_vcf4_SM_ES11.vcf	Brast04G024400.v0.1.stacei	0.197916666666667	0.371392903688735	2.78485576923077	1.90196078431373	1120.66666666667	373.333333333333	0.000176606186793575	0.000994802420594826	0.00248499919919462	0.00509453781512606	0.112168695136244	0.19482421875	0.183009628465611
temp_vcf4_SM_ES11.vcf	Brast04G025000.v0.1.stacei	0.201598173515982	0	1.89446981227803	1	690.351851851852	260.648148148148	0.000292022354941469	0	0.00274420906845714	0.00383658969804618	0.0663114226124914	0.0994671339187371	*
temp_vcf4_SM_ES11.vcf	Brast04G025400.v0.1.stacei	0.651332727548084	0.533544373324174	2.65340541671421	0.862068965517241	483.590076489534	155.409923510467	0.0013468695062484	0.00343314224260743	0.00548688971447834	0.00554706511685002	0.233347245632834	0.32079475308642	0.262573360995664
temp_vcf4_SM_ES11.vcf	Brast04G025600.v0.1.stacei	0	0	2	0	1660.16666666667	505.833333333332	0	0	0.0012046983234615	0	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G026000.v0.1.stacei	0.850142597873995	0	2.35480943738657	0	996.828493647911	350.171506352087	0.000852847408848521	0	0.00236230149157264	0	0.27844495461697	0.417667431925455	*
temp_vcf4_SM_ES11.vcf	Brast04G027000.v0.1.stacei	1.00037348272642	0.189603283173735	0.895348837209302	3.09722222222222	2818.67954503506	896.958550203031	0.000354908554428801	0.000211384665579939	0.000317648325360861	0.00345302714548086	0.194233802340184	0.326001406735534	0.187398593834505
temp_vcf4_SM_ES11.vcf	Brast04G028000.v0.1.stacei	0	0	9	10	2491.33333333333	763.666666666669	0	0	0.00361252341450361	0.013094718463553	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G029400.v0.1.stacei	0	0	0	0	83.5	27.5	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G029600.v0.1.stacei	0.666666666666667	0.666666666666667	8.66666666666667	58.640350877193	2904.71929824561	935.122807017547	0.000229511563154939	0.000712918839818391	0.0029836503210142	0.0627087163708677	-2.49742025886508	0.444444444444444	0.444444444444444
temp_vcf4_SM_ES11.vcf	Brast04G030400.v0.1.stacei	0	0	0	1	378.666666666667	140.333333333333	0	0	0	0.00712589073634204	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G032600.v0.1.stacei	0.712389934323839	0	3.59040370482231	1	1619.97677707306	546.023222926943	0.000439753176962802	0	0.00221633035462976	0.001831423935853	0.139977419959475	0.233295699932458	*
temp_vcf4_SM_ES11.vcf	Brast04G033300.v0.1.stacei	0.192540792540793	0	1.89393939393939	1	1197	386.999999999999	0.00016085279243174	0	0.00158223842434369	0.00258397932816538	0.0632078359351087	0.189623507805326	*
temp_vcf4_SM_ES11.vcf	Brast04G034400.v0.1.stacei	0	0.02	5	7.99	768.499999999999	242.5	0	8.24742268041236e-05	0.00650618087182824	0.0329484536082474	0.00152307692307693	*	0.0198
temp_vcf4_SM_ES11.vcf	Brast04G035700.v0.1.stacei	0	0	18	38	3571.99999999998	1033.00000000001	0	0	0.00503919372900339	0.0367860600193609	-3	*	*
temp_vcf4_SM_ES11.vcf	Brast04G036400.v0.1.stacei	0	0	1	3	441.666666666667	140.333333333333	0	0	0.00226415094339622	0.0213776722090261	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G037100.v0.1.stacei	0	0	1	3	924.166666666665	308.833333333333	0	0	0.00108205590622182	0.0097139773340529	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G039400.v0.1.stacei	0.025974025974026	0	14.9922480620155	20.9947649249975	2269.67532467533	721.324675324677	1.14439390038051e-05	0	0.00660545933553739	0.0291058460124735	0.000692883809766926	0.0256367009613763	*
temp_vcf4_SM_ES11.vcf	Brast04G039800.v0.1.stacei	0	0	1	2	799.666666666665	262.333333333334	0	0	0.00125052105043769	0.0076238881829733	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G039900.v0.1.stacei	0	0	0	0	502.833333333334	142.166666666667	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G041300.v0.1.stacei	0.422463109030273	0	10.7588978185993	3	1768.11538461539	586.884615384615	0.000238934128793958	0	0.00608495232393424	0.00511173733534308	0.0297471776129007	0.208230243290305	*
temp_vcf4_SM_ES11.vcf	Brast04G041800.v0.1.stacei	1.24089938309005	1.2493361710753	6.94919027850062	24.7909186293432	968.150820018389	295.524003642322	0.0012817211507051	0.00422752857865108	0.00717779723449352	0.0838880034237357	-1.11425782867372	0.299065640549515	0.299479933731788
temp_vcf4_SM_ES11.vcf	Brast04G042200.v0.1.stacei	2.01183097857482	0.10641627543036	6.15712672082908	3.61392580287929	2417.22798083884	717.772019161155	0.000832288470314935	0.000148259158325406	0.00254718494475328	0.00503492154389469	0.189574424439946	0.198038039723446	0.104938271604938
temp_vcf4_SM_ES11.vcf	Brast04G042900.v0.1.stacei	0	0	0	0	1090.16666666667	388.833333333332	0	0	0	0	*	*	*
temp_vcf4_SM_ES11.vcf	Brast04G044400.v0.1.stacei	0	0	3	1	485.666666666667	147.333333333333	0	0	0.0061770761839396	0.00678733031674208	0	*	*
temp_vcf4_SM_ES11.vcf	Brast04G046600.v0.1.stacei	0	0	1.97979797979798	9.97979797979798	2073.4522667755	752.306533346938	0	0	0.000954831713042921	0.0132656005729458	-2.97320001360405	*	*
