file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_SM_AS17.vcf	Brahy.D04G0000400.v1.1	0	0	10	6	1447.66666666667	454.333333333332	0	0	0.00690766751093712	0.0132061628760088	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0004700.v1.1	0	0	2	2	1369.5	466.499999999999	0	0	0.00146038700255568	0.00428724544480172	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0004900.v1.1	0	0	9	6	1383.66666666667	452.333333333332	0	0	0.00650445675740785	0.0132645541635962	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0005300.v1.1	0	0	8	6	1051.66666666666	343.333333333333	0	0	0.0076069730586371	0.0174757281553398	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0006000.v1.1	0	0	3	2	1650.5	515.499999999999	0	0	0.00181763102090275	0.00387972841901067	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0006800.v1.1	0	0	5	5	1996.00000000001	608	0	0	0.00250501002004007	0.00822368421052631	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0008300.v1.1	0	0	5	2	684.166666666666	251.833333333334	0	0	0.00730816077953715	0.00794176042356055	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0008600.v1.1	0	0	1	0	235.166666666667	70.8333333333334	0	0	0.00425230333097094	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0009600.v1.1	0	0	5	5	800.666666666666	276.333333333333	0	0	0.00624479600333057	0.0180940892641737	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0012600.v1.1	0	0	0	1	1568.16666666667	447.833333333332	0	0	0	0.00223297357647935	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0013100.v1.1	0.148351648351648	0.0689655172413792	34.9615384615385	23.9075807334428	2469.49516862448	752.504831375523	6.0073674262048e-05	9.16479394761032e-05	0.014157362567756	0.03177066742514	0.00337789425837132	0.0714210240309141	0.0665873959571937
temp_vcf4_SM_AS17.vcf	Brahy.D04G0014400.v1.1	0	0	14	5	1406.5	495.499999999999	0	0	0.00995378599360113	0.0100908173562059	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0018200.v1.1	0	0	0	1	389.166666666667	96.8333333333332	0	0	0	0.0103270223752152	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0018900.v1.1	0	0	2	1	748.999999999999	238	0	0	0.00267022696929239	0.0042016806722689	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0021500.v1.1	0	0.153333333333333	3	2.92	1202.5	366.5	0	0.00041837198726694	0.0024948024948025	0.00796725784447477	0.0210285714285714	*	0.1472
temp_vcf4_SM_AS17.vcf	Brahy.D04G0023000.v1.1	0	0	20	16	2658.5	755.500000000002	0	0	0.0075230393078804	0.0211780277961614	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0023400.v1.1	0	0	10	3	1001.16666666666	321.833333333333	0	0	0.00998834692858334	0.00932159502848265	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0023900.v1.1	0	0.110924369747899	5	5.94285714285714	1055	393.999999999999	0	0.000281533933370303	0.004739336492891	0.0150833937635968	0.00979591836734693	*	0.107755102040816
temp_vcf4_SM_AS17.vcf	Brahy.D04G0025000.v1.1	0	0	11	14	1700.33333333334	669.666666666667	0	0	0.00646931974122719	0.0209059233449477	-2.76923076923077	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0025700.v1.1	0.0869565217391304	0	4	7.95652173913043	1505.2463768116	462.623188405795	5.77689626619936e-05	0	0.00265737228245171	0.0171987093136181	0.00693131695022053	0.0831758034026464	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0026100.v1.1	0	0.0625	7	5.96875	1522.66666666667	526.333333333332	0	0.000118746041798607	0.00459719789842381	0.011340246991767	0.00465745192307692	*	0.060546875
temp_vcf4_SM_AS17.vcf	Brahy.D04G0026700.v1.1	0	0	9	6	618.5	221.5	0	0	0.0145513338722716	0.0270880361173815	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0028900.v1.1	0	0	12	16	3551.83333333332	1047.16666666667	0	0	0.0033785369058233	0.0152793251631385	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0029100.v1.1	0	0	12	7	930.833333333331	293.166666666667	0	0	0.0128916741271263	0.0238772029562251	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0029800.v1.1	0	0	8	9	1026.33333333333	350.666666666666	0	0	0.00779473855147777	0.0256653992395438	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0038000.v1.1	0	0	7	8	1101.66666666667	392.333333333333	0	0	0.00635400907715583	0.0203908241291419	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0038200.v1.1	0	0	26	34	497.5	204.5	0	0	0.0522613065326633	0.166259168704156	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0040100.v1.1	0	0	20.027027027027	12.972972972973	1536	485.999999999999	0	0	0.013038429054054	0.0266933600266934	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0043400.v1.1	0	0	7.03030303030303	3.96969696969697	835.333333333332	253.666666666667	0	0	0.00841616484074586	0.0156492653207502	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0045800.v1.1	0	0	2	1	956.833333333331	303.166666666667	0	0	0.00209022818324334	0.00329851566794942	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0050100.v1.1	0	0	2	2	1369.66666666667	430.333333333332	0	0	0.00146020929666585	0.00464756003098375	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0051300.v1.1	0	0	9	5	1413.5	434.499999999999	0	0	0.00636717368234877	0.0115074798619103	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0051400.v1.1	0	0	10	58	2979.66666666666	890.333333333335	0	0	0.00335608009844502	0.0651441407712466	-3	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0051700.v1.1	0	0	3	2	398.333333333333	165.666666666667	0	0	0.00753138075313807	0.0120724346076459	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0053700.v1.1	0	0	1	2	805.333333333331	256.666666666667	0	0	0.00124172185430464	0.00779220779220778	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0056000.v1.1	0	0	0	0	395.166666666667	162.833333333333	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0056400.v1.1	0	0	1	2	503.833333333334	183.166666666667	0	0	0.00198478332782004	0.010919017288444	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0057000.v1.1	0.0833333333333333	0	28.9886363636364	30.969696969697	1497.84722222223	443.152777777776	5.56354026612266e-05	0	0.0193535334802894	0.0698849212341552	0.0013091985428051	0.0798611111111109	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0057900.v1.1	0	0	0	2	827.833333333332	276.166666666667	0	0	0	0.0072420036210018	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0058300.v1.1	0	0	3	1	224	61	0	0	0.0133928571428571	0.0163934426229508	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0059100.v1.1	0	0	1	3	622.333333333333	229.666666666667	0	0	0.00160685591858597	0.0130624092888244	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0062500.v1.1	0	0	3	2	1242	440.999999999999	0	0	0.00241545893719807	0.00453514739229026	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0063000.v1.1	0	0	0	1	525.833333333334	155.166666666667	0	0	0	0.00644468313641246	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0063500.v1.1	0	0	0	0	608.166666666667	174.833333333333	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0064100.v1.1	0	0	12	4	2152.16666666667	628.833333333333	0	0	0.00557577634941531	0.00636098595282269	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0064200.v1.1	0	0	1	0	1312.5	445.499999999999	0	0	0.000761904761904762	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0066900.v1.1	0	0	8	2	1315	418.999999999999	0	0	0.00608365019011406	0.00477326968973748	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0069900.v1.1	0	0	5	16	2687	814.000000000002	0	0	0.00186081131373279	0.0196560196560196	-2.72727272727273	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0071300.v1.1	0	0	4	3	400.666666666667	130.333333333333	0	0	0.00998336106489184	0.0230179028132993	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0071600.v1.1	10.1613190062207	2.6471482628139	11.2779283690241	7.99884112018013	1084.83692344919	348.08307655081	0.00936667879436968	0.00760493238868362	0.0103959665505913	0.0229796897896946	0.319012423219803	0.437109573682449	0.417676910223108
temp_vcf4_SM_AS17.vcf	Brahy.D04G0073400.v1.1	0	0.25	21	10.875	1572.52083333334	458.479166666665	0	0.000545281046939612	0.0133543540758601	0.0237197255418731	0.00662878787878788	*	0.21875
temp_vcf4_SM_AS17.vcf	Brahy.D04G0075000.v1.1	0	0	0	0	702.833333333333	239.166666666667	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0076800.v1.1	0	0	19	26	1932.33333333334	617.666666666668	0	0	0.00983267207176121	0.0420939017808957	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0081000.v1.1	0	0	5	4	340.666666666667	106.333333333333	0	0	0.0146771037181996	0.0376175548589342	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0083600.v1.1	0	0	0	1	224.833333333333	84.1666666666666	0	0	0	0.0118811881188119	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0085000.v1.1	0	0	1	0	1149.5	338.5	0	0	0.000869943453675512	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0086600.v1.1	0	0	0	1	906.666666666665	272.333333333334	0	0	0	0.003671970624235	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0087600.v1.1	0	0	3	2	1891.83333333334	553.166666666666	0	0	0.00158576336886617	0.00361554685146129	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0088600.v1.1	0	0	1	1	1151	429.999999999999	0	0	0.000868809730668984	0.00232558139534884	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0089500.v1.1	0	0	1	0	853.833333333332	304.166666666667	0	0	0.00117118875658794	0	0	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0090000.v1.1	0	0	0	0	185.833333333333	54.1666666666667	0	0	0	0	*	*	*
temp_vcf4_SM_AS17.vcf	Brahy.D04G0091100.v1.1	0	0	3	0	2069.83333333334	654.166666666668	0	0	0.00144939206055237	0	0	*	*
